flight_id,airline,flight_type,planned_departure,real_departure,planned_arrival,real_arrival,origin_airport,origin_city,origin_state,origin_country,destination_airport,destination_city,destination_state,destination_country,price
JA009574,JETSMART,National,2024-01-01T16:55:00Z,2024-01-01T16:55:00Z,2024-01-01T18:55:00Z,2024-01-01T18:55:00Z,Villa Mercedes,Villa Mercedes,D,Argentina,San Juan,San Juan,J,Argentina,03781447+
JA009575,JETSMART,National,2023-12-22T09:55:00Z,2023-12-22T09:55:00Z,2023-12-22T11:55:00Z,2023-12-22T11:55:00Z,Viedma,Viedma,R,Argentina,Rio Cuarto,Rio Cuarto,X,Argentina,03491761+
JA009576,JETSMART,National,2023-12-06T05:45:00Z,2023-12-06T05:45:00Z,2023-12-06T07:45:00Z,2023-12-06T07:45:00Z,La Rioja,La Rioja,F,Argentina,Comodoro Rivadavia,Comodoro Rivadavia,U,Argentina,03181298+
JA009577,JETSMART,National,2024-01-03T05:30:00Z,2024-01-03T05:30:00Z,2024-01-03T07:30:00Z,2024-01-03T07:30:00Z,Malargue,Malargue,M,Argentina,Resistencia,Resistencia,H,Argentina,03539043+
JA009578,JETSMART,National,2023-12-17T15:25:00Z,2023-12-17T15:25:00Z,2023-12-17T17:25:00Z,2023-12-17T17:25:00Z,Ezeiza,Buenos Aires,B,Argentina,Rio Hondo,Termas de Rio Hondo,G,Argentina,04204389+
JA009579,JETSMART,National,2023-12-05T09:50:00Z,2023-12-05T09:50:00Z,2023-12-05T11:50:00Z,2023-12-05T11:50:00Z,Iguazu,Puerto Iguazu,N,Argentina,Rio Cuarto,Rio Cuarto,X,Argentina,03227064+
JA009580,JETSMART,National,2023-12-21T01:10:00Z,2023-12-21T01:10:00Z,2023-12-21T03:10:00Z,2023-12-21T03:10:00Z,Villa Mercedes,Villa Mercedes,D,Argentina,Reconquista,Reconquista,S,Argentina,02911721+
JA009581,JETSMART,National,2024-01-03T22:55:00Z,2024-01-03T22:55:00Z,2024-01-04T00:55:00Z,2024-01-04T00:55:00Z,General Pico,General Pico,L,Argentina,Viedma,Viedma,R,Argentina,00272296+
JA009582,JETSMART,National,2023-12-20T17:55:00Z,2023-12-20T17:55:00Z,2023-12-20T19:55:00Z,2023-12-20T19:55:00Z,Reconquista,Reconquista,S,Argentina,Iguazu,Puerto Iguazu,N,Argentina,03684409+
JA009583,JETSMART,National,2023-12-17T04:20:00Z,2023-12-17T04:20:00Z,2023-12-17T06:20:00Z,2023-12-17T06:20:00Z,La Rioja,La Rioja,F,Argentina,Mar del Plata,Mar del Plata,B,Argentina,00397002+
JA009584,JETSMART,National,2023-12-18T04:35:00Z,2023-12-18T04:35:00Z,2023-12-18T06:35:00Z,2023-12-18T06:35:00Z,Catamarca,San Fernando del Valle de Catamarca,K,Argentina,Rio Hondo,Termas de Rio Hondo,G,Argentina,04281296+
JA009585,JETSMART,National,2023-12-29T16:45:00Z,2023-12-29T16:45:00Z,2023-12-29T18:45:00Z,2023-12-29T18:45:00Z,Puerto Madryn,Puerto Madryn,U,Argentina,Villa Mercedes,Villa Mercedes,D,Argentina,03648537+
JA009586,JETSMART,National,2023-12-31T08:55:00Z,2023-12-31T08:55:00Z,2023-12-31T10:55:00Z,2023-12-31T10:55:00Z,Jujuy,San Salvador de Jujuy,Y,Argentina,Mendoza,Mendoza,M,Argentina,02672271+
JA009587,JETSMART,National,2023-12-17T20:50:00Z,2023-12-17T20:50:00Z,2023-12-17T22:50:00Z,2023-12-17T22:50:00Z,San Luis,San Luis,D,Argentina,Catamarca,San Fernando del Valle de Catamarca,K,Argentina,02807555+
JA009588,JETSMART,National,2023-12-25T22:35:00Z,2023-12-25T22:35:00Z,2023-12-26T00:35:00Z,2023-12-26T00:35:00Z,San Fernando,San Fernando,B,Argentina,Cordoba,Cordoba,X,Argentina,04255497+
JA009589,JETSMART,National,2023-12-16T06:30:00Z,2023-12-16T06:30:00Z,2023-12-16T08:30:00Z,2023-12-16T08:30:00Z,Reconquista,Reconquista,S,Argentina,San Juan,San Juan,J,Argentina,04430888+
JA009590,JETSMART,National,2023-12-22T19:25:00Z,2023-12-22T19:25:00Z,2023-12-22T21:25:00Z,2023-12-22T21:25:00Z,Posadas,Posadas,N,Argentina,Bariloche,San Carlos de Bariloche,R,Argentina,00392782+
JA009591,JETSMART,National,2024-01-02T15:40:00Z,2024-01-02T15:40:00Z,2024-01-02T17:40:00Z,2024-01-02T17:40:00Z,San Fernando,San Fernando,B,Argentina,Rio Gallegos,Rio Gallegos,Z,Argentina,04166178+
JA009592,JETSMART,National,2023-12-19T15:30:00Z,2023-12-19T15:30:00Z,2023-12-19T17:30:00Z,2023-12-19T17:30:00Z,Mendoza,Mendoza,M,Argentina,Santiago del Estero,Santiago del Estero,G,Argentina,03121222+
JA009593,JETSMART,National,2023-12-09T00:55:00Z,2023-12-09T00:55:00Z,2023-12-09T02:55:00Z,2023-12-09T02:55:00Z,Santa Rosa,Santa Rosa,L,Argentina,La Rioja,La Rioja,F,Argentina,03289122+
JA009594,JETSMART,National,2023-12-08T12:05:00Z,2023-12-08T12:05:00Z,2023-12-08T14:05:00Z,2023-12-08T14:05:00Z,Viedma,Viedma,R,Argentina,Aeroparque,Ciudad de Buenos Aires,C,Argentina,03284915+
JA009595,JETSMART,National,2024-01-02T22:40:00Z,2024-01-02T22:40:00Z,2024-01-03T00:40:00Z,2024-01-03T00:40:00Z,Rio Hondo,Termas de Rio Hondo,G,Argentina,Bariloche,San Carlos de Bariloche,R,Argentina,03413294+
JA009596,JETSMART,National,2023-12-05T01:55:00Z,2023-12-05T01:55:00Z,2023-12-05T03:55:00Z,2023-12-05T03:55:00Z,Catamarca,San Fernando del Valle de Catamarca,K,Argentina,Rio Cuarto,Rio Cuarto,X,Argentina,03169652+
JA009597,JETSMART,National,2023-12-06T10:55:00Z,2023-12-06T10:55:00Z,2023-12-06T12:55:00Z,2023-12-06T12:55:00Z,Santa Rosa,Santa Rosa,L,Argentina,Catamarca,San Fernando del Valle de Catamarca,K,Argentina,04064885+
JA009598,JETSMART,National,2023-12-05T19:30:00Z,2023-12-05T19:30:00Z,2023-12-05T21:30:00Z,2023-12-05T21:30:00Z,Resistencia,Resistencia,H,Argentina,Malargue,Malargue,M,Argentina,04078549+
JA009599,JETSMART,National,2023-12-18T05:00:00Z,2023-12-18T05:00:00Z,2023-12-18T07:00:00Z,2023-12-18T07:00:00Z,Puerto Madryn,Puerto Madryn,U,Argentina,Iguazu,Puerto Iguazu,N,Argentina,02619026+
JA009600,JETSMART,National,2024-01-04T03:05:00Z,2024-01-04T03:05:00Z,2024-01-04T05:05:00Z,2024-01-04T05:05:00Z,Mar del Plata,Mar del Plata,B,Argentina,Comodoro Rivadavia,Comodoro Rivadavia,U,Argentina,04098799+
JA009601,JETSMART,National,2024-01-04T07:35:00Z,2024-01-04T07:35:00Z,2024-01-04T09:35:00Z,2024-01-04T09:35:00Z,Viedma,Viedma,R,Argentina,Parana,Parana,E,Argentina,03904286+
JA009602,JETSMART,National,2023-12-25T18:55:00Z,2023-12-25T18:55:00Z,2023-12-25T20:55:00Z,2023-12-25T20:55:00Z,Bariloche,San Carlos de Bariloche,R,Argentina,Rio Gallegos,Rio Gallegos,Z,Argentina,03778231+
JA009603,JETSMART,National,2023-12-17T12:25:00Z,2023-12-17T12:25:00Z,2023-12-17T14:25:00Z,2023-12-17T14:25:00Z,San Rafael,San Rafael,M,Argentina,El Palomar,Buenos Aires,B,Argentina,03538875+
JA009604,JETSMART,National,2023-12-11T02:35:00Z,2023-12-11T02:35:00Z,2023-12-11T04:35:00Z,2023-12-11T04:35:00Z,Cordoba,Cordoba,X,Argentina,General Pico,General Pico,L,Argentina,04187479+
JA009605,JETSMART,National,2023-12-04T20:50:00Z,2023-12-04T20:50:00Z,2023-12-04T22:50:00Z,2023-12-04T22:50:00Z,La Rioja,La Rioja,F,Argentina,Villa Mercedes,Villa Mercedes,D,Argentina,03876817+
JA009606,JETSMART,National,2023-12-19T11:40:00Z,2023-12-19T11:40:00Z,2023-12-19T13:40:00Z,2023-12-19T13:40:00Z,Mendoza,Mendoza,M,Argentina,Santa Rosa,Santa Rosa,L,Argentina,03151354+
JA009607,JETSMART,National,2023-12-22T17:35:00Z,2023-12-22T17:35:00Z,2023-12-22T19:35:00Z,2023-12-22T19:35:00Z,Iguazu,Puerto Iguazu,N,Argentina,Esquel,Esquel,U,Argentina,04016432+
JA009608,JETSMART,National,2023-12-26T03:00:00Z,2023-12-26T03:00:00Z,2023-12-26T05:00:00Z,2023-12-26T05:00:00Z,Iguazu,Puerto Iguazu,N,Argentina,Aeroparque,Ciudad de Buenos Aires,C,Argentina,04246147+
JA009609,JETSMART,National,2023-12-08T16:15:00Z,2023-12-08T16:15:00Z,2023-12-08T18:15:00Z,2023-12-08T18:15:00Z,Puerto Madryn,Puerto Madryn,U,Argentina,Bariloche,San Carlos de Bariloche,R,Argentina,03535393+
JA009610,JETSMART,National,2023-12-26T10:05:00Z,2023-12-26T10:05:00Z,2023-12-26T12:05:00Z,2023-12-26T12:05:00Z,San Fernando,San Fernando,B,Argentina,Rio Grande,Rio Grande,V,Argentina,03495879+
JA009611,JETSMART,National,2024-01-01T22:10:00Z,2024-01-01T22:10:00Z,2024-01-02T00:10:00Z,2024-01-02T00:10:00Z,San Luis,San Luis,D,Argentina,Rio Grande,Rio Grande,V,Argentina,00325093+
JA009612,JETSMART,National,2023-12-15T23:25:00Z,2023-12-15T23:25:00Z,2023-12-16T01:25:00Z,2023-12-16T01:25:00Z,Villa Mercedes,Villa Mercedes,D,Argentina,Esquel,Esquel,U,Argentina,04164897+
JA009613,JETSMART,National,2023-12-09T07:00:00Z,2023-12-09T07:00:00Z,2023-12-09T09:00:00Z,2023-12-09T09:00:00Z,Iguazu,Puerto Iguazu,N,Argentina,San Luis,San Luis,D,Argentina,02916529+
JA009614,JETSMART,National,2023-12-31T16:05:00Z,2023-12-31T16:05:00Z,2023-12-31T18:05:00Z,2023-12-31T18:05:00Z,Tucuman,San Miguel de Tucuman,T,Argentina,Iguazu,Puerto Iguazu,N,Argentina,04278808+
JA009615,JETSMART,National,2023-12-09T04:40:00Z,2023-12-09T04:40:00Z,2023-12-09T06:40:00Z,2023-12-09T06:40:00Z,Rio Gallegos,Rio Gallegos,Z,Argentina,Malargue,Malargue,M,Argentina,02529942+
JA009616,JETSMART,National,2023-12-10T11:25:00Z,2023-12-10T11:25:00Z,2023-12-10T13:25:00Z,2023-12-10T13:25:00Z,El Palomar,Buenos Aires,B,Argentina,San Luis,San Luis,D,Argentina,04006574+
JA009617,JETSMART,National,2023-12-17T00:25:00Z,2023-12-17T00:25:00Z,2023-12-17T02:25:00Z,2023-12-17T02:25:00Z,Iguazu,Puerto Iguazu,N,Argentina,Rio Hondo,Termas de Rio Hondo,G,Argentina,03083727+
JA009618,JETSMART,National,2023-12-25T00:45:00Z,2023-12-25T00:45:00Z,2023-12-25T02:45:00Z,2023-12-25T02:45:00Z,San Rafael,San Rafael,M,Argentina,La Rioja,La Rioja,F,Argentina,03860333+
JA009619,JETSMART,National,2024-01-02T03:00:00Z,2024-01-02T03:00:00Z,2024-01-02T05:00:00Z,2024-01-02T05:00:00Z,San Fernando,San Fernando,B,Argentina,Rio Hondo,Termas de Rio Hondo,G,Argentina,02852608+
JA009620,JETSMART,National,2023-12-26T22:30:00Z,2023-12-26T22:30:00Z,2023-12-27T00:30:00Z,2023-12-27T00:30:00Z,Cordoba,Cordoba,X,Argentina,Iguazu,Puerto Iguazu,N,Argentina,03301816+
JA009621,JETSMART,National,2023-12-26T00:15:00Z,2023-12-26T00:15:00Z,2023-12-26T02:15:00Z,2023-12-26T02:15:00Z,La Rioja,La Rioja,F,Argentina,Comodoro Rivadavia,Comodoro Rivadavia,U,Argentina,03420962+
JA009622,JETSMART,National,2023-12-23T23:05:00Z,2023-12-23T23:05:00Z,2023-12-24T01:05:00Z,2023-12-24T01:05:00Z,Esquel,Esquel,U,Argentina,Jujuy,San Salvador de Jujuy,Y,Argentina,03485189+
JA009623,JETSMART,National,2024-01-03T03:45:00Z,2024-01-03T03:45:00Z,2024-01-03T05:45:00Z,2024-01-03T05:45:00Z,Jujuy,San Salvador de Jujuy,Y,Argentina,San Fernando,San Fernando,B,Argentina,03219639+
JA009624,JETSMART,National,2023-12-21T23:30:00Z,2023-12-21T23:30:00Z,2023-12-22T01:30:00Z,2023-12-22T01:30:00Z,La Rioja,La Rioja,F,Argentina,Viedma,Viedma,R,Argentina,00279136+
JA009625,JETSMART,National,2023-12-19T17:30:00Z,2023-12-19T17:30:00Z,2023-12-19T19:30:00Z,2023-12-19T19:30:00Z,El Palomar,Buenos Aires,B,Argentina,Formosa,Formosa,P,Argentina,04393342+
JA009626,JETSMART,National,2023-12-07T02:40:00Z,2023-12-07T02:40:00Z,2023-12-07T04:40:00Z,2023-12-07T04:40:00Z,Tucuman,San Miguel de Tucuman,T,Argentina,Santiago del Estero,Santiago del Estero,G,Argentina,00316902+
JA009627,JETSMART,National,2023-12-13T09:50:00Z,2023-12-13T09:50:00Z,2023-12-13T11:50:00Z,2023-12-13T11:50:00Z,San Rafael,San Rafael,M,Argentina,Ezeiza,Buenos Aires,B,Argentina,03695293+
JA009628,JETSMART,National,2023-12-12T04:55:00Z,2023-12-12T04:55:00Z,2023-12-12T06:55:00Z,2023-12-12T06:55:00Z,Mendoza,Mendoza,M,Argentina,El Palomar,Buenos Aires,B,Argentina,04055513+
JA009629,JETSMART,National,2023-12-08T03:40:00Z,2023-12-08T03:40:00Z,2023-12-08T05:40:00Z,2023-12-08T05:40:00Z,Mar del Plata,Mar del Plata,B,Argentina,Posadas,Posadas,N,Argentina,04268306+
JA009630,JETSMART,National,2023-12-20T01:15:00Z,2023-12-20T01:15:00Z,2023-12-20T03:15:00Z,2023-12-20T03:15:00Z,Aeroparque,Ciudad de Buenos Aires,C,Argentina,Reconquista,Reconquista,S,Argentina,02679532+
JA009631,JETSMART,National,2023-12-24T07:55:00Z,2023-12-24T07:55:00Z,2023-12-24T09:55:00Z,2023-12-24T09:55:00Z,Posadas,Posadas,N,Argentina,Rio Gallegos,Rio Gallegos,Z,Argentina,00416495+
JA009632,JETSMART,National,2023-12-10T10:15:00Z,2023-12-10T10:15:00Z,2023-12-10T12:15:00Z,2023-12-10T12:15:00Z,Rio Gallegos,Rio Gallegos,Z,Argentina,Jujuy,San Salvador de Jujuy,Y,Argentina,03651796+
JA009633,JETSMART,National,2023-12-27T02:45:00Z,2023-12-27T02:45:00Z,2023-12-27T04:45:00Z,2023-12-27T04:45:00Z,Aeroparque,Ciudad de Buenos Aires,C,Argentina,Esquel,Esquel,U,Argentina,03936663+
JA009634,JETSMART,National,2023-12-08T05:15:00Z,2023-12-08T05:15:00Z,2023-12-08T07:15:00Z,2023-12-08T07:15:00Z,Iguazu,Puerto Iguazu,N,Argentina,Malargue,Malargue,M,Argentina,03909952+
JA009635,JETSMART,National,2023-12-08T04:25:00Z,2023-12-08T04:25:00Z,2023-12-08T06:25:00Z,2023-12-08T06:25:00Z,General Pico,General Pico,L,Argentina,Comodoro Rivadavia,Comodoro Rivadavia,U,Argentina,02587902+
JA009636,JETSMART,National,2023-12-27T05:00:00Z,2023-12-27T05:00:00Z,2023-12-27T07:00:00Z,2023-12-27T07:00:00Z,Parana,Parana,E,Argentina,Iguazu,Puerto Iguazu,N,Argentina,02533535+
JA009637,JETSMART,National,2023-12-26T18:05:00Z,2023-12-26T18:05:00Z,2023-12-26T20:05:00Z,2023-12-26T20:05:00Z,Santa Rosa,Santa Rosa,L,Argentina,Esquel,Esquel,U,Argentina,00417173+
JA009638,JETSMART,National,2023-12-11T16:05:00Z,2023-12-11T16:05:00Z,2023-12-11T18:05:00Z,2023-12-11T18:05:00Z,Catamarca,San Fernando del Valle de Catamarca,K,Argentina,Esquel,Esquel,U,Argentina,03573287+
JA009639,JETSMART,National,2023-12-11T04:50:00Z,2023-12-11T04:50:00Z,2023-12-11T06:50:00Z,2023-12-11T06:50:00Z,Iguazu,Puerto Iguazu,N,Argentina,Parana,Parana,E,Argentina,03952193+
JA009640,JETSMART,National,2023-12-15T21:40:00Z,2023-12-15T21:40:00Z,2023-12-15T23:40:00Z,2023-12-15T23:40:00Z,Villa Mercedes,Villa Mercedes,D,Argentina,Formosa,Formosa,P,Argentina,03479697+
JA009641,JETSMART,National,2023-12-21T14:10:00Z,2023-12-21T14:10:00Z,2023-12-21T16:10:00Z,2023-12-21T16:10:00Z,Salta,Salta,A,Argentina,Formosa,Formosa,P,Argentina,00283805+
JA009642,JETSMART,National,2024-01-03T04:50:00Z,2024-01-03T04:50:00Z,2024-01-03T06:50:00Z,2024-01-03T06:50:00Z,Formosa,Formosa,P,Argentina,Esquel,Esquel,U,Argentina,03787676+
JA009643,JETSMART,National,2024-01-02T17:35:00Z,2024-01-02T17:35:00Z,2024-01-02T19:35:00Z,2024-01-02T19:35:00Z,Posadas,Posadas,N,Argentina,Jujuy,San Salvador de Jujuy,Y,Argentina,03505242+
JA009644,JETSMART,National,2024-01-02T04:45:00Z,2024-01-02T04:45:00Z,2024-01-02T06:45:00Z,2024-01-02T06:45:00Z,Viedma,Viedma,R,Argentina,Aeroparque,Ciudad de Buenos Aires,C,Argentina,02838644+
JA009645,JETSMART,National,2023-12-06T19:35:00Z,2023-12-06T19:35:00Z,2023-12-06T21:35:00Z,2023-12-06T21:35:00Z,Catamarca,San Fernando del Valle de Catamarca,K,Argentina,Posadas,Posadas,N,Argentina,03229004+
JA009646,JETSMART,National,2023-12-17T13:45:00Z,2023-12-17T13:45:00Z,2023-12-17T15:45:00Z,2023-12-17T15:45:00Z,Rio Gallegos,Rio Gallegos,Z,Argentina,Rio Cuarto,Rio Cuarto,X,Argentina,00418137+
JA009647,JETSMART,National,2023-12-18T11:00:00Z,2023-12-18T11:00:00Z,2023-12-18T13:00:00Z,2023-12-18T13:00:00Z,Posadas,Posadas,N,Argentina,Puerto Madryn,Puerto Madryn,U,Argentina,03963522+
JA009648,JETSMART,National,2024-01-03T01:10:00Z,2024-01-03T01:10:00Z,2024-01-03T03:10:00Z,2024-01-03T03:10:00Z,Posadas,Posadas,N,Argentina,Reconquista,Reconquista,S,Argentina,03297881+
JA009649,JETSMART,National,2024-01-02T00:40:00Z,2024-01-02T00:40:00Z,2024-01-02T02:40:00Z,2024-01-02T02:40:00Z,Parana,Parana,E,Argentina,Mar del Plata,Mar del Plata,B,Argentina,03959136+
JA009650,JETSMART,National,2023-12-22T08:20:00Z,2023-12-22T08:20:00Z,2023-12-22T10:20:00Z,2023-12-22T10:20:00Z,San Rafael,San Rafael,M,Argentina,Puerto Madryn,Puerto Madryn,U,Argentina,03247221+
JA009651,JETSMART,National,2023-12-18T04:20:00Z,2023-12-18T04:20:00Z,2023-12-18T06:20:00Z,2023-12-18T06:20:00Z,Puerto Madryn,Puerto Madryn,U,Argentina,La Rioja,La Rioja,F,Argentina,04112319+
JA009652,JETSMART,National,2023-12-19T08:50:00Z,2023-12-19T08:50:00Z,2023-12-19T10:50:00Z,2023-12-19T10:50:00Z,General Pico,General Pico,L,Argentina,San Rafael,San Rafael,M,Argentina,03199709+
JA009653,JETSMART,National,2023-12-31T16:00:00Z,2023-12-31T16:00:00Z,2023-12-31T18:00:00Z,2023-12-31T18:00:00Z,San Fernando,San Fernando,B,Argentina,General Pico,General Pico,L,Argentina,04457304+
JA009654,JETSMART,National,2024-01-02T16:20:00Z,2024-01-02T16:20:00Z,2024-01-02T18:20:00Z,2024-01-02T18:20:00Z,Santa Rosa,Santa Rosa,L,Argentina,Rio Gallegos,Rio Gallegos,Z,Argentina,03090442+
JA009655,JETSMART,National,2024-01-01T01:50:00Z,2024-01-01T01:50:00Z,2024-01-01T03:50:00Z,2024-01-01T03:50:00Z,San Juan,San Juan,J,Argentina,Mar del Plata,Mar del Plata,B,Argentina,02644585+
JA009656,JETSMART,National,2023-12-09T05:55:00Z,2023-12-09T05:55:00Z,2023-12-09T07:55:00Z,2023-12-09T07:55:00Z,Catamarca,San Fernando del Valle de Catamarca,K,Argentina,Posadas,Posadas,N,Argentina,00295795+
JA009657,JETSMART,National,2023-12-10T22:40:00Z,2023-12-10T22:40:00Z,2023-12-11T00:40:00Z,2023-12-11T00:40:00Z,Catamarca,San Fernando del Valle de Catamarca,K,Argentina,Salta,Salta,A,Argentina,03027131+
JA009658,JETSMART,National,2023-12-15T13:00:00Z,2023-12-15T13:00:00Z,2023-12-15T15:00:00Z,2023-12-15T15:00:00Z,Cordoba,Cordoba,X,Argentina,Jujuy,San Salvador de Jujuy,Y,Argentina,03617906+
JA009659,JETSMART,National,2024-01-02T16:40:00Z,2024-01-02T16:40:00Z,2024-01-02T18:40:00Z,2024-01-02T18:40:00Z,Rio Grande,Rio Grande,V,Argentina,Parana,Parana,E,Argentina,02957103+
JA009660,JETSMART,National,2023-12-06T09:35:00Z,2023-12-06T09:35:00Z,2023-12-06T11:35:00Z,2023-12-06T11:35:00Z,El Palomar,Buenos Aires,B,Argentina,Parana,Parana,E,Argentina,02639769+
JA009661,JETSMART,National,2023-12-15T21:35:00Z,2023-12-15T21:35:00Z,2023-12-15T23:35:00Z,2023-12-15T23:35:00Z,General Pico,General Pico,L,Argentina,Villa Mercedes,Villa Mercedes,D,Argentina,00263165+
JA009662,JETSMART,National,2023-12-18T14:20:00Z,2023-12-18T14:20:00Z,2023-12-18T16:20:00Z,2023-12-18T16:20:00Z,Esquel,Esquel,U,Argentina,Salta,Salta,A,Argentina,00350724+
JA009663,JETSMART,National,2023-12-29T02:30:00Z,2023-12-29T02:30:00Z,2023-12-29T04:30:00Z,2023-12-29T04:30:00Z,Catamarca,San Fernando del Valle de Catamarca,K,Argentina,Jujuy,San Salvador de Jujuy,Y,Argentina,03553499+
JA009664,JETSMART,National,2023-12-18T09:05:00Z,2023-12-18T09:05:00Z,2023-12-18T11:05:00Z,2023-12-18T11:05:00Z,Malargue,Malargue,M,Argentina,San Juan,San Juan,J,Argentina,03181137+
JA009665,JETSMART,National,2023-12-21T10:10:00Z,2023-12-21T10:10:00Z,2023-12-21T12:10:00Z,2023-12-21T12:10:00Z,San Luis,San Luis,D,Argentina,Parana,Parana,E,Argentina,04165407+
JA009666,JETSMART,National,2023-12-21T15:50:00Z,2023-12-21T15:50:00Z,2023-12-21T17:50:00Z,2023-12-21T17:50:00Z,Formosa,Formosa,P,Argentina,Iguazu,Puerto Iguazu,N,Argentina,03179019+
JA009667,JETSMART,National,2023-12-23T08:20:00Z,2023-12-23T08:20:00Z,2023-12-23T10:20:00Z,2023-12-23T10:20:00Z,Mendoza,Mendoza,M,Argentina,Puerto Madryn,Puerto Madryn,U,Argentina,02697348+
JA009668,JETSMART,National,2023-12-12T06:40:00Z,2023-12-12T06:40:00Z,2023-12-12T08:40:00Z,2023-12-12T08:40:00Z,Bariloche,San Carlos de Bariloche,R,Argentina,Cordoba,Cordoba,X,Argentina,00264969+
JA009669,JETSMART,National,2023-12-19T06:05:00Z,2023-12-19T06:05:00Z,2023-12-19T08:05:00Z,2023-12-19T08:05:00Z,San Rafael,San Rafael,M,Argentina,Ezeiza,Buenos Aires,B,Argentina,02779344+
JA009670,JETSMART,National,2023-12-26T22:15:00Z,2023-12-26T22:15:00Z,2023-12-27T00:15:00Z,2023-12-27T00:15:00Z,La Rioja,La Rioja,F,Argentina,Salta,Salta,A,Argentina,02952988+
JA009671,JETSMART,National,2023-12-23T17:40:00Z,2023-12-23T17:40:00Z,2023-12-23T19:40:00Z,2023-12-23T19:40:00Z,Bariloche,San Carlos de Bariloche,R,Argentina,Jujuy,San Salvador de Jujuy,Y,Argentina,04411118+
JA009672,JETSMART,National,2023-12-06T12:25:00Z,2023-12-06T12:25:00Z,2023-12-06T14:25:00Z,2023-12-06T14:25:00Z,Resistencia,Resistencia,H,Argentina,Viedma,Viedma,R,Argentina,03974991+
JA009673,JETSMART,National,2024-01-03T06:00:00Z,2024-01-03T06:00:00Z,2024-01-03T08:00:00Z,2024-01-03T08:00:00Z,Rio Cuarto,Rio Cuarto,X,Argentina,Catamarca,San Fernando del Valle de Catamarca,K,Argentina,03955334+
JA009674,JETSMART,National,2023-12-16T18:10:00Z,2023-12-16T18:10:00Z,2023-12-16T20:10:00Z,2023-12-16T20:10:00Z,Aeroparque,Ciudad de Buenos Aires,C,Argentina,San Rafael,San Rafael,M,Argentina,03426287+
JA009675,JETSMART,National,2023-12-06T09:15:00Z,2023-12-06T09:15:00Z,2023-12-06T11:15:00Z,2023-12-06T11:15:00Z,Iguazu,Puerto Iguazu,N,Argentina,San Fernando,San Fernando,B,Argentina,00327216+
JA009676,JETSMART,National,2023-12-22T18:10:00Z,2023-12-22T18:10:00Z,2023-12-22T20:10:00Z,2023-12-22T20:10:00Z,San Juan,San Juan,J,Argentina,Catamarca,San Fernando del Valle de Catamarca,K,Argentina,03579741+
JA009677,JETSMART,National,2023-12-29T04:55:00Z,2023-12-29T04:55:00Z,2023-12-29T06:55:00Z,2023-12-29T06:55:00Z,Rio Hondo,Termas de Rio Hondo,G,Argentina,Rio Cuarto,Rio Cuarto,X,Argentina,02850684+
JA009678,JETSMART,National,2023-12-16T23:30:00Z,2023-12-16T23:30:00Z,2023-12-17T01:30:00Z,2023-12-17T01:30:00Z,Rio Hondo,Termas de Rio Hondo,G,Argentina,Santa Rosa,Santa Rosa,L,Argentina,00345761+
JA009679,JETSMART,National,2023-12-22T06:55:00Z,2023-12-22T06:55:00Z,2023-12-22T08:55:00Z,2023-12-22T08:55:00Z,Aeroparque,Ciudad de Buenos Aires,C,Argentina,General Pico,General Pico,L,Argentina,03680867+
JA009680,JETSMART,National,2023-12-18T03:10:00Z,2023-12-18T03:10:00Z,2023-12-18T05:10:00Z,2023-12-18T05:10:00Z,Cordoba,Cordoba,X,Argentina,Jujuy,San Salvador de Jujuy,Y,Argentina,02612275+
JA009681,JETSMART,National,2023-12-22T04:10:00Z,2023-12-22T04:10:00Z,2023-12-22T06:10:00Z,2023-12-22T06:10:00Z,Malargue,Malargue,M,Argentina,Villa Mercedes,Villa Mercedes,D,Argentina,03418611+
JA009682,JETSMART,National,2023-12-25T10:05:00Z,2023-12-25T10:05:00Z,2023-12-25T12:05:00Z,2023-12-25T12:05:00Z,San Fernando,San Fernando,B,Argentina,Rio Hondo,Termas de Rio Hondo,G,Argentina,04245133+
JA009683,JETSMART,National,2024-01-02T07:30:00Z,2024-01-02T07:30:00Z,2024-01-02T09:30:00Z,2024-01-02T09:30:00Z,Jujuy,San Salvador de Jujuy,Y,Argentina,San Rafael,San Rafael,M,Argentina,03974148+
JA009684,JETSMART,National,2023-12-23T13:10:00Z,2023-12-23T13:10:00Z,2023-12-23T15:10:00Z,2023-12-23T15:10:00Z,Resistencia,Resistencia,H,Argentina,Comodoro Rivadavia,Comodoro Rivadavia,U,Argentina,02509952+
JA009685,JETSMART,National,2023-12-04T17:30:00Z,2023-12-04T17:30:00Z,2023-12-04T19:30:00Z,2023-12-04T19:30:00Z,San Juan,San Juan,J,Argentina,Salta,Salta,A,Argentina,03863706+
JA009686,JETSMART,National,2023-12-09T06:40:00Z,2023-12-09T06:40:00Z,2023-12-09T08:40:00Z,2023-12-09T08:40:00Z,Resistencia,Resistencia,H,Argentina,San Rafael,San Rafael,M,Argentina,00360869+
JA009687,JETSMART,National,2023-12-07T18:15:00Z,2023-12-07T18:15:00Z,2023-12-07T20:15:00Z,2023-12-07T20:15:00Z,Tucuman,San Miguel de Tucuman,T,Argentina,Salta,Salta,A,Argentina,02591796+
JA009688,JETSMART,National,2023-12-13T08:25:00Z,2023-12-13T08:25:00Z,2023-12-13T10:25:00Z,2023-12-13T10:25:00Z,Reconquista,Reconquista,S,Argentina,La Rioja,La Rioja,F,Argentina,03368948+
